lat,lon,period,zone
32.57177376,35.34816895,"Miocene, covered by young",1
32.57253802,35.34865946,"Miocene, covered by young",1
32.57349905,35.34907802,"Miocene, covered by young",1
32.57449076,35.34871159,"Miocene, covered by young",1
32.57561188,35.34881218,"Miocene, covered by young",1
32.57691482,35.34884922,"Miocene, covered by young",1
32.57803992,35.34895038,"Miocene, covered by young",1
32.57882595,35.34943606,"Miocene, covered by young",1
32.57955677,35.3496842,"Miocene, covered by young",1
32.58053903,35.3501003,"Miocene, covered by young",1
32.58157945,35.35075525,"Miocene, covered by young",1
32.58236062,35.35124701,"Miocene, covered by young",1
32.58314251,35.35173923,"Miocene, covered by young",1
32.58356795,35.35262028,"Miocene, covered by young",1
32.58456032,35.35355813,"Miocene, covered by young",1
32.58539386,35.35403714,"Miocene, covered by young",1
32.58579204,35.35518474,"Miocene, covered by young",1
32.58602345,35.35639046,"Miocene, covered by young",1
32.58630416,35.35783218,"Miocene, covered by young",1
32.58676462,35.35895292,"Miocene, covered by young",1
32.58723277,35.36007064,"Miocene, covered by young",1
32.58738622,35.36078476,"Miocene, covered by young",1
32.58750368,35.36227987,"Miocene, covered by young",1
32.58766131,35.36376651,"Miocene, covered by young",1
32.58744371,35.36461463,"Miocene, covered by young",1
32.58754206,35.36586392,"Miocene, covered by young",1
32.5874494,35.36718184,"Miocene, covered by young",1
32.58740754,35.36873505,"Miocene, covered by young",1
32.58740525,35.36974793,"Miocene, covered by young",1
32.58766531,35.37092483,"Miocene, covered by young",1
32.58791871,35.37186536,"Miocene, covered by young",1
32.58818578,35.37280648,"Miocene, covered by young",1
32.5892158,35.37347223,"Miocene, covered by young",1
32.59007014,35.3734322,"Miocene, covered by young",1
32.59112345,35.37332318,"Miocene, covered by young",1
32.59204357,35.37351894,"Miocene, covered by young",1
32.59362445,35.37374397,"Miocene, covered by young",1
32.59382316,35.37367493,"Miocene, covered by young",1
32.59493417,35.37380178,"Miocene, covered by young",1
32.59615733,35.37393295,"Miocene, covered by young",1
32.5972952,35.37382614,"Miocene, covered by young",1
32.59818672,35.37378689,"Miocene, covered by young",1
32.5992783,35.37367796,"Miocene, covered by young",1
32.59986492,35.37346895,"Miocene, covered by young",1
32.60111361,35.37328881,"Miocene, covered by young",1
32.60206613,35.37293967,"Miocene, covered by young",1
32.60236935,35.37201637,"Miocene, covered by young",1
32.60250813,35.37116484,"Miocene, covered by young",1
32.60281015,35.37024567,"Miocene, covered by young",1
32.60311141,35.36932877,"Miocene, covered by young",1
32.60369598,35.36834072,"Miocene, covered by young",1
32.60414185,35.36741918,"Miocene, covered by young",1
32.60458838,35.36649628,"Miocene, covered by young",1
32.60483925,35.36539975,"Miocene, covered by young",1
32.60524385,35.36399027,"Miocene, covered by young",1
32.60560257,35.36258134,"Miocene, covered by young",1
32.60627302,35.36132988,"Miocene, covered by young",1
32.60688717,35.36033011,"Miocene, covered by young",1
32.60717685,35.35970862,"Miocene, covered by young",1
32.60772567,35.35846948,"Miocene, covered by young",1
32.60825744,35.35726777,"Miocene, covered by young",1
32.60844194,35.35587749,"Miocene, covered by young",1
32.60857785,35.35452904,"Miocene, covered by young",1
32.60868222,35.35371917,"Miocene, covered by young",1
32.60924939,35.35223831,"Miocene, covered by young",1
32.60936406,35.35141932,"Miocene, covered by young",1
32.60957516,35.350296,"Miocene, covered by young",1
32.60986447,35.34860058,"Miocene, covered by young",1
32.61030158,35.34712404,"Miocene, covered by young",1
32.61083471,35.34614766,"Miocene, covered by young",1
32.61153476,35.3453681,"Miocene, covered by young",1
32.61207116,35.34438655,"Miocene, covered by young",1
32.61303511,35.34245599,"Miocene, covered by young",1
32.61348866,35.34096413,"Miocene, covered by young",1
32.61413001,35.34046573,"Miocene, covered by young",1
32.61465008,35.33894769,"Miocene, covered by young",1
32.61486535,35.33780395,"Miocene, covered by young",1
32.61507115,35.33639296,"Miocene, covered by young",1
32.61518103,35.33526471,"Miocene, covered by young",1
32.61548645,35.3337669,"Miocene, covered by young",1
32.61518302,35.33252861,"Miocene, covered by young",1
32.61500499,35.33150708,"Miocene, covered by young",1
32.61490419,35.32988928,"Miocene, covered by young",1
32.61562739,35.32879876,"Miocene, covered by young",1
32.61553184,35.32850039,"Miocene, covered by young",1
32.61814774,35.32639742,"Miocene, covered by young",1
32.61955525,35.32549132,"Miocene, covered by young",1
32.62059078,35.32389949,"Miocene, covered by young",1
32.62204145,35.32247895,"Miocene, covered by young",1
32.6226246,35.32071253,"Miocene, covered by young",1
32.62301632,35.31939823,"Miocene, covered by young",1
32.62381692,35.31750615,"Miocene, covered by young",1
32.62504032,35.31542498,"Miocene, covered by young",1
32.62601218,35.31423424,"Miocene, covered by young",1
32.62658146,35.31280316,"Miocene, covered by young",1
32.62657418,35.31041096,"Miocene, covered by young",1
32.62738474,35.31088381,"Miocene, covered by young",1
32.62800745,35.31222407,"Miocene, covered by young",1
32.62897686,35.3138338,"Miocene, covered by young",1
32.63019873,35.31413455,"Miocene, covered by young",1
32.6317008,35.31352077,"Miocene, covered by young",1
32.63283243,35.31305835,"Miocene, covered by young",1
32.63510881,35.31212811,"Miocene, covered by young",1
32.63532004,35.31324359,"Miocene, covered by young",1
32.63598236,35.31457538,"Miocene, covered by young",1
32.63640353,35.31680194,"Miocene, covered by young",1
32.63683525,35.31901858,"Miocene, covered by young",1
32.63754823,35.32032283,"Miocene, covered by young",1
32.63777849,35.32182528,"Miocene, covered by young",1
32.63825284,35.32361293,"Miocene, covered by young",1
32.63826149,35.32518519,"Miocene, covered by young",1
32.63704411,35.32683049,"Miocene, covered by young",1
32.63527326,35.32789746,"Miocene, covered by young",1
32.63443978,35.32938718,"Miocene, covered by young",1
32.63444242,35.33094786,"Miocene, covered by young",1
32.63485338,35.332746,"Miocene, covered by young",1
32.63527348,35.33493041,"Miocene, covered by young",1
32.63521609,35.33650772,"Miocene, covered by young",1
32.63440636,35.33835616,"Miocene, covered by young",1
32.63381539,35.33934528,"Miocene, covered by young",1
32.632027,35.34038001,"Miocene, covered by young",1
32.63056056,35.34129532,"Miocene, covered by young",1
32.62829686,35.34287267,"Miocene, covered by young",1
32.62772501,35.34497449,"Miocene, covered by young",1
32.62851809,35.34660122,"Miocene, covered by young",1
32.63019157,35.34754225,"Miocene, covered by young",1
32.63169753,35.34816582,"Miocene, covered by young",1
32.63326837,35.34953238,"Miocene, covered by young",1
32.63432457,35.3506962,"Miocene, covered by young",1
32.63612805,35.35238937,"Miocene, covered by young",1
32.63693472,35.3536567,"Miocene, covered by young",1
32.638248,35.35473524,"Miocene, covered by young",1
32.63993438,35.3564794,"Miocene, covered by young",1
32.6406584,35.35740143,"Miocene, covered by young",1
32.64192596,35.36008278,"Miocene, covered by young",1
32.64227092,35.36150695,"Miocene, covered by young",1
32.64278479,35.36327195,"Miocene, covered by young",1
32.64314012,35.3643237,"Miocene, covered by young",1
32.64371708,35.36608172,"Miocene, covered by young",1
32.64444626,35.36819011,"Miocene, covered by young",1
32.6448115,35.36924624,"Miocene, covered by young",1
32.64580556,35.37089278,"Miocene, covered by young",1
32.64641723,35.37266044,"Miocene, covered by young",1
32.64694601,35.37443996,"Miocene, covered by young",1
32.64659576,35.37609183,"Miocene, covered by young",1
32.64652525,35.37844727,"Miocene, covered by young",1
32.64671601,35.38187268,"Miocene, covered by young",1
32.6466554,35.38304997,"Miocene, covered by young",1
32.64643043,35.38504615,"Miocene, covered by young",1
32.64592989,35.38750128,"Miocene, covered by young",1
32.64545426,35.38995041,"Miocene, covered by young",1
32.64509454,35.39157956,"Miocene, covered by young",1
32.64470194,35.39472536,"Miocene, covered by young",1
32.64416703,35.39598704,"Miocene, covered by young",1
32.64322764,35.39803773,"Miocene, covered by young",1
32.64274877,35.4010171,"Miocene, covered by young",1
32.64233993,35.40282378,"Miocene, covered by young",1
32.64249455,35.40420287,"Miocene, covered by young",1
32.64342185,35.40600435,"Miocene, covered by young",1
32.64418369,35.40745593,"Miocene, covered by young",1
32.64471427,35.40888449,"Miocene, covered by young",1
32.64544912,35.40986178,"Miocene, covered by young",1
32.64649977,35.41190626,"Miocene, covered by young",1
32.64813552,35.41424023,"Miocene, covered by young",1
32.64886786,35.41639689,"Miocene, covered by young",1
32.64907619,35.41828014,"Miocene, covered by young",1
32.64916228,35.41980361,"Miocene, covered by young",1
32.64893614,35.42176103,"Miocene, covered by young",1
32.64841228,35.42298207,"Miocene, covered by young",1
32.64802541,35.42456297,"Miocene, covered by young",1
32.64840497,35.42598022,"Miocene, covered by young",1
32.6484978,35.42866827,"Miocene, covered by young",1
32.64843233,35.43065663,"Miocene, covered by young",1
32.64864728,35.43254121,"Miocene, covered by young",1
32.64848263,35.43417597,"Miocene, covered by young",1
32.64907286,35.43631241,"Miocene, covered by young",1
32.64958954,35.43810156,"Miocene, covered by young",1
32.65032608,35.44028871,"Miocene, covered by young",1
32.65088439,35.44177214,"Miocene, covered by young",1
32.65199368,35.44219254,"Miocene, covered by young",1
32.65289664,35.44072062,"Miocene, covered by young",1
32.6541221,35.44019967,"Miocene, covered by young",1
32.65598776,35.43882588,"Miocene, covered by young",1
32.65755021,35.43786807,"Miocene, covered by young",1
32.65695821,35.43636679,"Miocene, covered by young",1
32.65712593,35.43471029,"Miocene, covered by young",1
32.65704398,35.43350379,"Miocene, covered by young",1
32.65729521,35.43102264,"Miocene, covered by young",1
32.65765299,35.42908097,"Miocene, covered by young",1
32.65773017,35.42757828,"Miocene, covered by young",1
32.65807435,35.42596204,"Miocene, covered by young",1
32.6580529,35.42443522,"Miocene, covered by young",1
32.65780128,35.42202185,"Miocene, covered by young",1
32.6583576,35.41994945,"Miocene, covered by young",1
32.66001924,35.41791009,"Miocene, covered by young",1
32.66080033,35.41620033,"Miocene, covered by young",1
32.66181114,35.41436911,"Miocene, covered by young",1
32.66244464,35.41262673,"Miocene, covered by young",1
32.66351568,35.41198689,"Miocene, covered by young",1
32.66477969,35.41017346,"Miocene, covered by young",1
32.66501404,35.40816004,"Miocene, covered by young",1
32.66551576,35.40687855,"Miocene, covered by young",1
32.6659732,35.40523509,"Miocene, covered by young",1
32.66644879,35.40430084,"Miocene, covered by young",1
32.66730468,35.4012209,"Miocene, covered by young",1
32.66730108,35.40002073,"Miocene, covered by young",1
32.66783865,35.39824561,"Miocene, covered by young",1
32.66800923,35.39621333,"Miocene, covered by young",1
32.66817979,35.39417981,"Miocene, covered by young",1
32.668446,35.39250961,"Miocene, covered by young",1
32.66874884,35.38963778,"Miocene, covered by young",1
32.66836977,35.38744827,"Miocene, covered by young",1
32.66788096,35.3852567,"Miocene, covered by young",1
32.66743545,35.38306161,"Miocene, covered by young",1
32.66723895,35.38038814,"Miocene, covered by young",1
32.66736358,35.37760009,"Miocene, covered by young",1
32.66727462,35.37565509,"Miocene, covered by young",1
32.66744221,35.37360415,"Miocene, covered by young",1
32.66814942,35.37217213,"Miocene, covered by young",1
32.668374,35.3701121,"Miocene, covered by young",1
32.66881547,35.36840197,"Miocene, covered by young",1
32.66885737,35.36559984,"Miocene, covered by young",1
32.6691381,35.36352244,"Miocene, covered by young",1
32.66941031,35.36144262,"Miocene, covered by young",1
32.66947793,35.36022076,"Miocene, covered by young",1
32.66917062,35.35911976,"Miocene, covered by young",1
32.66851564,35.35692636,"Miocene, covered by young",1
32.66860014,35.35448987,"Miocene, covered by young",1
32.66854345,35.35290348,"Miocene, covered by young",1
32.66865593,35.35006847,"Miocene, covered by young",1
32.66874034,35.34844631,"Miocene, covered by young",1
32.6689692,35.34635787,"Miocene, covered by young",1
32.66956819,35.34413972,"Miocene, covered by young",1
32.66926193,35.34303645,"Miocene, covered by young",1
32.66942794,35.34056271,"Miocene, covered by young",1
32.66984249,35.33880856,"Miocene, covered by young",1
32.66986039,35.33718872,"Miocene, covered by young",1
32.66972653,35.33601339,"Miocene, covered by young",1
32.66964208,35.33402426,"Miocene, covered by young",1
32.66956799,35.33162774,"Miocene, covered by young",1
32.66896836,35.32900763,"Miocene, covered by young",1
32.66823464,35.32643485,"Miocene, covered by young",1
32.66838277,35.32556966,"Miocene, covered by young",1
32.66843714,35.32229976,"Miocene, covered by young",1
32.66816488,35.32117997,"Miocene, covered by young",1
32.66784575,35.31966876,"Miocene, covered by young",1
32.66821212,35.31749096,"Miocene, covered by young",1
32.66857949,35.31530694,"Miocene, covered by young",1
32.66891668,35.31313047,"Miocene, covered by young",1
32.6687231,35.31238495,"Miocene, covered by young",1
32.66893574,35.31025921,"Miocene, covered by young",1
32.66949873,35.30799865,"Miocene, covered by young",1
32.67067745,35.3050892,"Miocene, covered by young",1
32.67079853,35.30257779,"Miocene, covered by young",1
32.6708912,35.3013049,"Miocene, covered by young",1
32.67136972,35.29822568,"Miocene, covered by young",1
32.67155295,35.2956717,"Miocene, covered by young",1
32.67095502,35.29385754,"Miocene, covered by young",1
32.67004644,35.2917321,"Miocene, covered by young",1
32.66962117,35.2893935,"Miocene, covered by young",1
32.66914908,35.28707805,"Miocene, covered by young",1
32.66896378,35.28632202,"Miocene, covered by young",1
32.66820931,35.28373999,"Miocene, covered by young",1
32.66787273,35.28264251,"Miocene, covered by young",1
32.66694173,35.27930368,"Miocene, covered by young",1
32.66617418,35.27708703,"Miocene, covered by young",1
32.66521037,35.2757865,"Miocene, covered by young",1
32.66499507,35.27460921,"Miocene, covered by young",1
32.66451412,35.27228602,"Miocene, covered by young",1
32.66376334,35.26926162,"Miocene, covered by young",1
32.66405919,35.26748142,"Miocene, covered by young",1
32.66314727,35.2641259,"Miocene, covered by young",1
32.66319701,35.26285933,"Miocene, covered by young",1
32.663395,35.26069966,"Miocene, covered by young",1
32.66300117,35.25919912,"Miocene, covered by young",1
32.66285391,35.25718025,"Miocene, covered by young",1
32.662766,35.25433767,"Miocene, covered by young",1
32.66264664,35.25229466,"Miocene, covered by young",1
32.66252922,35.25024828,"Miocene, covered by young",1
32.66277384,35.2484992,"Miocene, covered by young",1
32.6630984,35.24714095,"Miocene, covered by young",1
32.66342298,35.24578255,"Miocene, covered by young",1
32.66452731,35.24374544,"Miocene, covered by young",1
32.66561948,35.24248806,"Miocene, covered by young",1
32.66680722,35.24114768,"Miocene, covered by young",1
32.66839681,35.23822246,"Miocene, covered by young",1
32.66946375,35.23652052,"Miocene, covered by young",1
32.67025079,35.23413465,"Miocene, covered by young",1
32.67171608,35.23207419,"Miocene, covered by young",1
32.67346839,35.23038371,"Miocene, covered by young",1
32.67574034,35.22886142,"Miocene, covered by young",1
32.67715887,35.22730619,"Miocene, covered by young",1
32.67864495,35.22568939,"Miocene, covered by young",1
32.6809151,35.22400807,"Miocene, covered by young",1
32.68288262,35.22164765,"Miocene, covered by young",1
32.68435951,35.22003434,"Miocene, covered by young",1
32.68577277,35.21847648,"Miocene, covered by young",1
32.6910291,35.21091915,"Miocene, covered by young",1
32.69037733,35.20724759,"Miocene, covered by young",1
32.69040247,35.20224876,"Miocene, covered by young",1
32.69048911,35.19826863,"Miocene, covered by young",1
32.68965096,35.19477808,"Miocene, covered by young",1
32.69005881,35.19264147,"Miocene, covered by young",1
32.6914943,35.18709558,"Miocene, covered by young",1
32.69148698,35.18319872,"Miocene, covered by young",1
32.69313482,35.17851017,"Miocene, covered by young",1
32.69312803,35.17460281,"Miocene, covered by young",1
32.69312112,35.17069165,"Miocene, covered by young",1
32.69186679,35.16541675,"Miocene, covered by young",1
32.69268837,35.16109767,"Miocene, covered by young",1
32.6930996,35.15893546,"Miocene, covered by young",1
32.69281619,35.15420604,"Miocene, covered by young",1
32.69426371,35.14858018,"Miocene, covered by young",1
32.69316436,35.14422799,"Miocene, covered by young",1
32.64790088,35.41812806,Miocene Basalt,1
32.64787174,35.41487579,Miocene Basalt,1
32.64781672,35.41303862,Miocene Basalt,1
32.64818893,35.41117344,Miocene Basalt,1
32.64811467,35.40981631,Miocene Basalt,1
32.64614214,35.40823857,Miocene Basalt,1
32.64469927,35.40751309,Miocene Basalt,1
32.64237022,35.40735354,Miocene Basalt,1
32.64100408,35.40752104,Miocene Basalt,1
32.63847647,35.40682314,Miocene Basalt,1
32.63683651,35.4064893,Miocene Basalt,1
32.63571178,35.40514647,Miocene Basalt,1
32.63421372,35.40335796,Miocene Basalt,1
32.63227963,35.40208354,Miocene Basalt,1
32.63003997,35.40077274,Miocene Basalt,1
32.62854221,35.40035946,Miocene Basalt,1
32.62702632,35.40132307,Miocene Basalt,1
32.62625602,35.40272089,Miocene Basalt,1
32.62548666,35.40411695,Miocene Basalt,1
32.62471167,35.40596869,Miocene Basalt,1
32.62318593,35.40784148,Miocene Basalt,1
32.62199999,35.4097281,Miocene Basalt,1
32.62010409,35.41115474,Miocene Basalt,1
32.61786741,35.41121779,Miocene Basalt,1
32.61637937,35.41125975,Miocene Basalt,1
32.61341079,35.41134342,Miocene Basalt,1
32.61193021,35.41138517,Miocene Basalt,1
32.60971462,35.41144713,Miocene Basalt,1
32.60859846,35.41282941,Miocene Basalt,1
32.60784948,35.41464901,Miocene Basalt,1
32.60783697,35.41644779,Miocene Basalt,1
32.60782445,35.41824595,Miocene Basalt,1
32.60929809,35.41999895,Miocene Basalt,1
32.60926185,35.42181463,Miocene Basalt,1
32.60958775,35.42407161,Miocene Basalt,1
32.60958257,35.4254159,Miocene Basalt,1
32.60920821,35.42721465,Miocene Basalt,1
32.60771192,35.42904434,Miocene Basalt,1
32.60660344,35.43040665,Miocene Basalt,1
32.60550028,35.4322104,Miocene Basalt,1
32.60436692,35.43447498,Miocene Basalt,1
32.60365572,35.43670016,Miocene Basalt,1
32.60327565,35.43893744,Miocene Basalt,1
32.60288846,35.4420658,Miocene Basalt,1
32.60284052,35.44519746,Miocene Basalt,1
32.60280629,35.44743131,Miocene Basalt,1
32.60277889,35.44921656,Miocene Basalt,1
32.60274464,35.45144584,Miocene Basalt,1
32.60269335,35.45500694,Miocene Basalt,1
32.60267469,35.45722718,Miocene Basalt,1
32.60265973,35.45900246,Miocene Basalt,1
32.6026381,35.46077745,Miocene Basalt,1
32.60256723,35.4634399,Miocene Basalt,1
32.60330118,35.46476921,Miocene Basalt,1
32.60442191,35.46654455,Miocene Basalt,1
32.60518529,35.46832286,Miocene Basalt,1
32.60559421,35.46965891,Miocene Basalt,1
32.60491281,35.47232486,Miocene Basalt,1
32.60413765,35.47320327,Miocene Basalt,1
32.60137599,35.47624982,Miocene Basalt,1
32.60020726,35.47754673,Miocene Basalt,1
32.59865174,35.47970544,Miocene Basalt,1
32.59751202,35.48099294,Miocene Basalt,1
32.59677595,35.48141739,Miocene Basalt,1
32.59602181,35.48402453,Miocene Basalt,1
32.59601474,35.48445984,Miocene Basalt,1
32.59596532,35.48750409,Miocene Basalt,1
32.59704385,35.48883715,Miocene Basalt,1
32.59815108,35.49018518,Miocene Basalt,1
32.60043541,35.49072146,Miocene Basalt,1
32.6015654,35.49252558,Miocene Basalt,1
32.60193392,35.49385891,Miocene Basalt,1
32.60190183,35.49648768,Miocene Basalt,1
32.60186971,35.49911377,Miocene Basalt,1
32.60264149,35.5009246,Miocene Basalt,1
32.60426548,35.50239512,Miocene Basalt,1
32.60545197,35.50292527,Miocene Basalt,1
32.60739243,35.50348717,Miocene Basalt,1
32.6091526,35.50370168,Miocene Basalt,1
32.61131419,35.50393451,Miocene Basalt,1
32.61212978,35.50264169,Miocene Basalt,1
32.61185855,35.49979397,Miocene Basalt,1
32.61216881,35.49797496,Miocene Basalt,1
32.6121442,35.49527033,Miocene Basalt,1
32.61209932,35.49211156,Miocene Basalt,1
32.61207369,35.49030872,Miocene Basalt,1
32.6124413,35.4880735,Miocene Basalt,1
32.61242699,35.48627648,Miocene Basalt,1
32.61284588,35.48450319,Miocene Basalt,1
32.61325513,35.48317281,Miocene Basalt,1
32.61368475,35.48049736,Miocene Basalt,1
32.61485143,35.47827244,Miocene Basalt,1
32.61566873,35.47649108,Miocene Basalt,1
32.61697832,35.47517339,Miocene Basalt,1
32.61825384,35.47429543,Miocene Basalt,1
32.62006873,35.47206362,Miocene Basalt,1
32.62109587,35.47025984,Miocene Basalt,1
32.62185614,35.46934891,Miocene Basalt,1
32.62242906,35.46706248,Miocene Basalt,1
32.62266694,35.46523941,Miocene Basalt,1
32.62363225,35.46251465,Miocene Basalt,1
32.624342,35.45978814,Miocene Basalt,1
32.62435005,35.4575125,Miocene Basalt,1
32.62435806,35.45523657,Miocene Basalt,1
32.62472528,35.45432697,Miocene Basalt,1
32.62546305,35.45159673,Miocene Basalt,1
32.62620096,35.4488656,Miocene Basalt,1
32.62654667,35.4470503,Miocene Basalt,1
32.62726364,35.44523442,Miocene Basalt,1
32.6275614,35.44297968,Miocene Basalt,1
32.62756992,35.44115877,Miocene Basalt,1
32.6275591,35.43888968,Miocene Basalt,1
32.62716594,35.43708256,Miocene Basalt,1
32.62716798,35.43571893,Miocene Basalt,1
32.62677992,35.43345769,Miocene Basalt,1
32.62678258,35.43164013,Miocene Basalt,1
32.62717734,35.42935504,Miocene Basalt,1
32.62795124,35.42706102,Miocene Basalt,1
32.62870899,35.42613666,Miocene Basalt,1
32.62983508,35.42429937,Miocene Basalt,1
32.63206241,35.42245606,Miocene Basalt,1
32.6339237,35.42197942,Miocene Basalt,1
32.63394343,35.42424747,Miocene Basalt,1
32.63442494,35.42647202,Miocene Basalt,1
32.63447977,35.42827327,Miocene Basalt,1
32.63455984,35.4305234,Miocene Basalt,1
32.63465639,35.43322914,Miocene Basalt,1
32.63472085,35.43503639,Miocene Basalt,1
32.63476926,35.43639367,Miocene Basalt,1
32.63446115,35.439583,Miocene Basalt,1
32.63496324,35.44183834,Miocene Basalt,1
32.63707966,35.44176387,Miocene Basalt,1
32.63832231,35.44080502,Miocene Basalt,1
32.64040793,35.43935274,Miocene Basalt,1
32.64124884,35.43886121,Miocene Basalt,1
32.64372861,35.43600242,Miocene Basalt,1
32.64452173,35.43412795,Miocene Basalt,1
32.64563475,35.43227014,Miocene Basalt,1
32.64681908,35.42992095,Miocene Basalt,1
32.64736987,35.42799124,Miocene Basalt,1
32.64832625,35.42604244,Miocene Basalt,1
32.64830399,35.42418341,Miocene Basalt,1
32.64837188,35.42135149,Miocene Basalt,1
32.64880885,35.41898577,Miocene Basalt,1
32.64871961,35.41715926,Miocene Basalt,1
32.58115214,35.44562907,Miocene Basalt,2
32.57960143,35.44533063,Miocene Basalt,2
32.57830663,35.44535584,Miocene Basalt,2
32.57625289,35.44474742,Miocene Basalt,2
32.57523011,35.44444313,Miocene Basalt,2
32.57420813,35.44414185,Miocene Basalt,2
32.57344152,35.44352384,Miocene Basalt,2
32.57242222,35.442596,Miocene Basalt,2
32.57267818,35.44100648,Miocene Basalt,2
32.57293281,35.44036825,Miocene Basalt,2
32.57369847,35.43939846,Miocene Basalt,2
32.57472202,35.43873572,Miocene Basalt,2
32.57574752,35.43839022,Miocene Basalt,2
32.57728849,35.43739722,Miocene Basalt,2
32.57831291,35.43610749,Miocene Basalt,2
32.57882562,35.43546196,Miocene Basalt,2
32.57933611,35.43418363,Miocene Basalt,2
32.57985992,35.43287936,Miocene Basalt,2
32.58012843,35.4302999,Miocene Basalt,2
32.58014159,35.42739932,Miocene Basalt,2
32.5801441,35.42611677,Miocene Basalt,2
32.58014674,35.42419555,Miocene Basalt,2
32.57960854,35.42267606,Miocene Basalt,2
32.57882333,35.42210359,Miocene Basalt,2
32.57726275,35.42159297,Miocene Basalt,2
32.57546079,35.4217137,Miocene Basalt,2
32.57393553,35.42177557,Miocene Basalt,2
32.5724186,35.42181685,Miocene Basalt,2
32.57141051,35.42215115,Miocene Basalt,2
32.57040118,35.42281369,Miocene Basalt,2
32.56914123,35.42380265,Miocene Basalt,2
32.56813459,35.42478835,Miocene Basalt,2
32.56713373,35.42541203,Miocene Basalt,2
32.56588236,35.42634683,Miocene Basalt,2
32.56488149,35.42665622,Miocene Basalt,2
32.56388076,35.42698528,Miocene Basalt,2
32.56263307,35.42701869,Miocene Basalt,2
32.56163366,35.42764781,Miocene Basalt,2
32.56088747,35.42862393,Miocene Basalt,2
32.56088684,35.42988637,Miocene Basalt,2
32.56138313,35.43081547,Miocene Basalt,2
32.56188006,35.4314297,Miocene Basalt,2
32.56362448,35.43264981,Miocene Basalt,2
32.5646237,35.43327384,Miocene Basalt,2
32.56537234,35.43483877,Miocene Basalt,2
32.56537066,35.43640617,Miocene Basalt,2
32.56536865,35.43768741,Miocene Basalt,2
32.56536574,35.43928896,Miocene Basalt,2
32.56436674,35.44029814,Miocene Basalt,2
32.56337274,35.44065703,Miocene Basalt,2
32.5623828,35.44130985,Miocene Basalt,2
32.56090087,35.44164964,Miocene Basalt,2
32.56040856,35.44197348,Miocene Basalt,2
32.55892993,35.44261377,Miocene Basalt,2
32.55673685,35.4436125,Miocene Basalt,2
32.55578128,35.44490588,Miocene Basalt,2
32.55482303,35.44555881,Miocene Basalt,2
32.55362675,35.44651795,Miocene Basalt,2
32.55244116,35.44747751,Miocene Basalt,2
32.55220666,35.44779332,Miocene Basalt,2
32.55098528,35.44992777,Miocene Basalt,2
32.55021782,35.45112192,Miocene Basalt,2
32.54950937,35.45236197,Miocene Basalt,2
32.54832279,35.45329335,Miocene Basalt,2
32.54763145,35.45453055,Miocene Basalt,2
32.54694328,35.45576206,Miocene Basalt,2
32.54646718,35.45637139,Miocene Basalt,2
32.54549718,35.45788816,Miocene Basalt,2
32.54451981,35.45879564,Miocene Basalt,2
32.54426949,35.45940226,Miocene Basalt,2
32.54303961,35.46183266,Miocene Basalt,2
32.54256705,35.46243945,Miocene Basalt,2
32.54185853,35.46365314,Miocene Basalt,2
32.54090518,35.46516849,Miocene Basalt,2
32.5404595,35.46637546,Miocene Basalt,2
32.54001976,35.46787989,Miocene Basalt,2
32.53933577,35.46877528,Miocene Basalt,2
32.53887979,35.47027707,Miocene Basalt,2
32.53818056,35.47177625,Miocene Basalt,2
32.53747835,35.47267161,Miocene Basalt,2
32.53724324,35.4738744,Miocene Basalt,2
32.53747744,35.47538469,Miocene Basalt,2
32.53818097,35.47599842,Miocene Basalt,2
32.53935499,35.4769224,Miocene Basalt,2
32.54005992,35.47723646,Miocene Basalt,2
32.54100159,35.47785694,Miocene Basalt,2
32.54194537,35.47817559,Miocene Basalt,2
32.54312925,35.47879998,Miocene Basalt,2
32.54431515,35.47942545,Miocene Basalt,2
32.54526482,35.47974526,Miocene Basalt,2
32.54669124,35.47977146,Miocene Basalt,2
32.5476438,35.47948563,Miocene Basalt,2
32.54788178,35.47888312,Miocene Basalt,2
32.54883567,35.47707721,Miocene Basalt,2
32.54907356,35.47586553,Miocene Basalt,2
32.5490727,35.47495361,Miocene Basalt,2
32.54979138,35.47404969,Miocene Basalt,2
32.55051091,35.47253557,Miocene Basalt,2
32.55123101,35.47132446,Miocene Basalt,2
32.55267279,35.47042505,Miocene Basalt,2
32.55363714,35.46951779,Miocene Basalt,2
32.55436286,35.46799456,Miocene Basalt,2
32.55483651,35.46647262,Miocene Basalt,2
32.55507282,35.46525096,Miocene Basalt,2
32.55507323,35.46371763,Miocene Basalt,2
32.55555393,35.46279821,Miocene Basalt,2
32.55603316,35.4621859,Miocene Basalt,2
32.55771619,35.46095781,Miocene Basalt,2
32.55893263,35.46003151,Miocene Basalt,2
32.55990914,35.45941148,Miocene Basalt,2
32.56064599,35.45817007,Miocene Basalt,2
32.56138182,35.45692192,Miocene Basalt,2
32.56261245,35.4559747,Miocene Basalt,2
32.56310677,35.4556566,Miocene Basalt,2
32.56434851,35.45470815,Miocene Basalt,2
32.56534575,35.45376119,Miocene Basalt,2
32.56609581,35.45281391,Miocene Basalt,2
32.56684771,35.45186336,Miocene Basalt,2
32.56760138,35.45091055,Miocene Basalt,2
32.56860797,35.45026725,Miocene Basalt,2
32.56961761,35.44962197,Miocene Basalt,2
32.57088259,35.44960358,Miocene Basalt,2
